period,deal_ym,percentile,percentile_label,threshold_price_manwon,count_above_threshold,total_count,ratio
월별,202403.0,80,상위 80%,77154.30861723446,2761,3451,80.00579542161692
월별,202403.0,81,상위 81%,76132.93051359517,2796,3451,81.01999420457838
월별,202403.0,82,상위 82%,75203.3200575655,2830,3451,82.00521587945524
월별,202403.0,83,상위 83%,74091.3156664316,2864,3451,82.99043755433208
월별,202403.0,84,상위 84%,73164.35850535668,2899,3451,84.00463633729353
월별,202403.0,85,상위 85%,72134.7119089095,2933,3451,84.98985801217039
월별,202403.0,86,상위 86%,70657.63600611754,2968,3451,86.00405679513185
월별,202403.0,87,상위 87%,69421.77279933915,3002,3451,86.98927847000868
월별,202403.0,88,상위 88%,68585.85858585859,3037,3451,88.00347725297016
월별,202403.0,89,상위 89%,67198.23506711781,3071,3451,88.988698927847
월별,202403.0,90,상위 90%,66235.14181475816,3106,3451,90.00289771080845
월별,202403.0,91,상위 91%,64308.587079649005,3140,3451,90.98811938568531
월별,202403.0,92,상위 92%,63254.50052947405,3175,3451,92.00231816864677
월별,202403.0,93,상위 93%,61861.40192625872,3209,3451,92.98753984352362
월별,202403.0,94,상위 94%,60300.50083472456,3243,3451,93.97276151840046
월별,202403.0,95,상위 95%,59321.48090803309,3278,3451,94.98696030136192
월별,202403.0,96,상위 96%,57359.08141962422,3313,3451,96.00115908432339
월별,202403.0,97,상위 97%,54927.61590617556,3347,3451,96.98638075920023
월별,202403.0,98,상위 98%,51961.82396606574,3382,3451,98.00057954216169
월별,202403.0,99,상위 99%,49238.44537815126,3416,3451,98.98580121703854
월별,202403.0,100,상위 100%,30856.57037902822,3451,3451,100.0
월별,202404.0,1,상위 1%,343903.3679996849,36,3563,1.0103845074375526
월별,202404.0,2,상위 2%,302980.555763982,72,3563,2.020769014875105
월별,202404.0,3,상위 3%,285954.32692307694,107,3563,3.003087285994948
월별,202404.0,4,상위 4%,274751.10462771985,143,3563,4.013471793432501
월별,202404.0,5,상위 5%,263012.1829176914,179,3563,5.023856300870054
월별,202404.0,6,상위 6%,249275.7451158419,214,3563,6.006174571989896
월별,202404.0,7,상위 7%,239321.31745585098,250,3563,7.0165590794274495
월별,202404.0,8,상위 8%,232484.4303836193,285,3563,7.998877350547291
월별,202404.0,9,상위 9%,223232.19460602858,321,3563,9.009261857984844
월별,202404.0,10,상위 10%,214545.83315905416,357,3563,10.019646365422396
월별,202404.0,11,상위 11%,205931.5866212384,392,3563,11.00196463654224
월별,202404.0,12,상위 12%,201741.27524600626,428,3563,12.012349143979792
월별,202404.0,13,상위 13%,197757.8056650504,464,3563,13.022733651417346
월별,202404.0,14,상위 14%,191846.45072836336,499,3563,14.005051922537188
월별,202404.0,15,상위 15%,185987.15661184982,535,3563,15.015436429974741
월별,202404.0,16,상위 16%,180964.65909565505,570,3563,15.997754701094582
월별,202404.0,17,상위 17%,176472.04641036058,606,3563,17.008139208532135
월별,202404.0,18,상위 18%,172224.89599731198,642,3563,18.01852371596969
월별,202404.0,19,상위 19%,168130.51600443883,677,3563,19.00084198708953
월별,202404.0,20,상위 20%,164809.19523617887,713,3563,20.011226494527083
월별,202404.0,21,상위 21%,161604.94116308718,750,3563,21.049677238282346
월별,202404.0,22,상위 22%,159702.90078499034,784,3563,22.00392927308448
월별,202404.0,23,상위 23%,157591.06087243807,821,3563,23.042380016839743
월별,202404.0,24,상위 24%,155478.32960529,855,3563,23.996632051641875
월별,202404.0,25,상위 25%,152771.0940712622,891,3563,25.007016559079425
월별,202404.0,26,상위 26%,150420.70961106804,927,3563,26.01740106651698
월별,202404.0,27,상위 27%,148260.67406600693,962,3563,26.999719337636822
월별,202404.0,28,상위 28%,146351.63570997675,998,3563,28.010103845074376
월별,202404.0,29,상위 29%,144529.56176722897,1033,3563,28.992422116194216
월별,202404.0,30,상위 30%,142389.64096527366,1070,3563,30.030872859949483
월별,202404.0,31,상위 31%,140853.18926834577,1105,3563,31.013191131069323
월별,202404.0,32,상위 32%,138843.73601644134,1140,3563,31.995509402189164
월별,202404.0,33,상위 33%,137500.91023431084,1176,3563,33.00589390962672
월별,202404.0,34,상위 34%,136322.18236175037,1212,3563,34.01627841706427
월별,202404.0,35,상위 35%,134718.97681237335,1247,3563,34.998596688184115
월별,202404.0,36,상위 36%,133252.51457845842,1283,3563,36.00898119562167
월별,202404.0,37,상위 37%,131849.84317622156,1318,3563,36.99129946674151
월별,202404.0,38,상위 38%,130493.11521713546,1355,3563,38.02975021049677
월별,202404.0,39,상위 39%,128645.69362519172,1390,3563,39.012068481616616
월별,202404.0,40,상위 40%,127012.14599524172,1425,3563,39.99438675273646
월별,202404.0,41,상위 41%,125876.18635662491,1461,3563,41.00477126017401
월별,202404.0,42,상위 42%,124541.88147313122,1497,3563,42.01515576761156
월별,202404.0,43,상위 43%,122770.51289279327,1532,3563,42.997474038731404
월별,202404.0,44,상위 44%,120997.43677837482,1568,3563,44.00785854616896
월별,202404.0,45,상위 45%,119740.43750359051,1603,3563,44.9901768172888
월별,202404.0,46,상위 46%,118678.15514210377,1639,3563,46.000561324726355
월별,202404.0,47,상위 47%,117630.05794735592,1675,3563,47.010945832163905
월별,202404.0,48,상위 48%,115620.70397982269,1710,3563,47.99326410328375
월별,202404.0,49,상위 49%,114104.87862751019,1746,3563,49.0036486107213
월별,202404.0,50,상위 50%,112989.72662371583,1782,3563,50.01403311815885
월별,202404.0,51,상위 51%,111689.37091065354,1817,3563,50.99635138927869
월별,202404.0,52,상위 52%,109864.40225887901,1853,3563,52.00673589671625
월별,202404.0,53,상위 53%,108769.86462625074,1892,3563,53.10131911310694
월별,202404.0,54,상위 54%,107402.08047255075,1924,3563,53.999438675273645
월별,202404.0,55,상위 55%,105655.50761754012,1960,3563,55.0098231827112
월별,202404.0,56,상위 56%,104236.89114935919,1995,3563,55.992141453831046
월별,202404.0,57,상위 57%,102584.8007125904,2031,3563,57.00252596126859
월별,202404.0,58,상위 58%,101432.65571088209,2066,3563,57.98484423238843
월별,202404.0,59,상위 59%,100216.9197396963,2103,3563,59.0232949761437
월별,202404.0,60,상위 60%,99149.34485638632,2138,3563,60.00561324726355
월별,202404.0,61,상위 61%,97913.11663862185,2173,3563,60.987931518383384
월별,202404.0,62,상위 62%,96619.32386477296,2210,3563,62.02638226213865
월별,202404.0,63,상위 63%,95581.83278902425,2245,3563,63.00870053325849
월별,202404.0,64,상위 64%,94247.48543146881,2280,3563,63.99101880437833
월별,202404.0,65,상위 65%,93117.77527400841,2316,3563,65.00140331181589
월별,202404.0,66,상위 66%,91938.33117570909,2352,3563,66.01178781925344
월별,202404.0,67,상위 67%,90833.91673061109,2387,3563,66.99410609037328
월별,202404.0,68,상위 68%,89503.51049444848,2423,3563,68.00449059781083
월별,202404.0,69,상위 69%,88507.14594127807,2458,3563,68.98680886893067
월별,202404.0,70,상위 70%,87726.75264874248,2494,3563,69.99719337636823
월별,202404.0,71,상위 71%,86871.8142223739,2530,3563,71.00757788380578
월별,202404.0,72,상위 72%,85703.20346320346,2565,3563,71.98989615492563
월별,202404.0,73,상위 73%,84450.12579496448,2601,3563,73.00028066236318
월별,202404.0,74,상위 74%,83546.37789593746,2636,3563,73.98259893348302
월별,202404.0,75,상위 75%,82512.28168862438,2672,3563,74.99298344092057
월별,202404.0,76,상위 76%,81501.32198774978,2708,3563,76.00336794835812
월별,202404.0,77,상위 77%,80570.82612985988,2743,3563,76.98568621947797
월별,202404.0,78,상위 78%,79844.12571457737,2779,3563,77.99607072691552
월별,202404.0,79,상위 79%,79055.02684618696,2814,3563,78.97838899803537
월별,202404.0,80,상위 80%,78170.77059666156,2850,3563,79.98877350547292
월별,202404.0,81,상위 81%,77128.3659935482,2886,3563,80.99915801291047
월별,202404.0,82,상위 82%,76374.27117784986,2921,3563,81.98147628403031
월별,202404.0,83,상위 83%,75525.97987634827,2957,3563,82.99186079146786
월별,202404.0,84,상위 84%,74505.04826961504,2993,3563,84.00224529890542
월별,202404.0,85,상위 85%,73399.32296503716,3028,3563,84.98456357002526
월별,202404.0,86,상위 86%,72145.27063655834,3064,3563,85.99494807746281
월별,202404.0,87,상위 87%,71254.76097520805,3099,3563,86.97726634858266
월별,202404.0,88,상위 88%,70224.61561424966,3135,3563,87.98765085602021
월별,202404.0,89,상위 89%,69424.66584199492,3171,3563,88.99803536345776
월별,202404.0,90,상위 90%,68292.68292682926,3207,3563,90.00841987089532
월별,202404.0,91,상위 91%,67220.70621568974,3242,3563,90.99073814201516
월별,202404.0,92,상위 92%,65417.34179098422,3278,3563,92.00112264945271
월별,202404.0,93,상위 93%,64234.33872753854,3313,3563,92.98344092057255
월별,202404.0,94,상위 94%,62283.32852367523,3349,3563,93.9938254280101
월별,202404.0,95,상위 95%,60417.84735568832,3384,3563,94.97614369912995
월별,202404.0,96,상위 96%,58916.67438229147,3420,3563,95.9865282065675
월별,202404.0,97,상위 97%,56750.577512825665,3456,3563,96.99691271400506
월별,202404.0,98,상위 98%,54446.981065380794,3491,3563,97.9792309851249
월별,202404.0,99,상위 99%,50415.54001325014,3527,3563,98.98961549256245
월별,202404.0,100,상위 100%,28526.64576802508,3563,3563,100.0
월별,202405.0,1,상위 1%,344366.9167352519,42,4139,1.0147378593863252
월별,202405.0,2,상위 2%,311686.76962144,83,4139,2.0053152935491663
월별,202405.0,3,상위 3%,294094.73979992146,125,4139,3.0200531529354917
월별,202405.0,4,상위 4%,281718.96316507505,167,4139,4.034791012321817
월별,202405.0,5,상위 5%,271400.2870085573,207,4139,5.001208021261174
월별,202405.0,6,상위 6%,256964.3330520164,249,4139,6.0159458806475
월별,202405.0,7,상위 7%,246559.04798043682,290,4139,7.006523314810341
월별,202405.0,8,상위 8%,237403.08177513513,332,4139,8.021261174196665
월별,202405.0,9,상위 9%,229088.03478189083,373,4139,9.011838608359508
월별,202405.0,10,상위 10%,221755.77561219438,414,4139,10.002416042522349
월별,202405.0,11,상위 11%,214129.67659416315,456,4139,11.017153901908673
월별,202405.0,12,상위 12%,208560.2332966944,497,4139,12.007731336071515
월별,202405.0,13,상위 13%,204588.77515001767,539,4139,13.02246919545784
월별,202405.0,14,상위 14%,200432.88201160543,580,4139,14.013046629620682
월별,202405.0,15,상위 15%,196093.01118852122,621,4139,15.003624063783521
월별,202405.0,16,상위 16%,190794.95563799143,663,4139,16.018361923169845
월별,202405.0,17,상위 17%,185971.1947222287,704,4139,17.00893935733269
월별,202405.0,18,상위 18%,181865.89497980388,745,4139,17.99951679149553
월별,202405.0,19,상위 19%,178447.0391419207,787,4139,19.014254650881856
월별,202405.0,20,상위 20%,174524.8069004825,828,4139,20.004832085044697
월별,202405.0,21,상위 21%,171644.07261958753,869,4139,20.995409519207538
월별,202405.0,22,상위 22%,168423.05038290372,911,4139,22.010147378593864
월별,202405.0,23,상위 23%,166574.86941040814,952,4139,23.000724812756705
월별,202405.0,24,상위 24%,164346.01073514923,994,4139,24.01546267214303
월별,202405.0,25,상위 25%,162130.03207236284,1035,4139,25.00604010630587
월별,202405.0,26,상위 26%,159740.89519043645,1076,4139,25.996617540468712
월별,202405.0,27,상위 27%,157309.55336302854,1118,4139,27.011355399855034
월별,202405.0,28,상위 28%,155094.9998960509,1159,4139,28.00193283401788
월별,202405.0,29,상위 29%,153393.02544769086,1202,4139,29.040831118627686
월별,202405.0,30,상위 30%,151709.7960085399,1242,4139,30.007248127567042
월별,202405.0,31,상위 31%,149359.28044617252,1283,4139,30.997825561729886
월별,202405.0,32,상위 32%,147118.9716565285,1325,4139,32.01256342111621
월별,202405.0,33,상위 33%,145239.10150597093,1366,4139,33.00314085527905
월별,202405.0,34,상위 34%,143525.6434860537,1407,4139,33.993718289441894
월별,202405.0,35,상위 35%,141975.08883196593,1449,4139,35.00845614882822
월별,202405.0,36,상위 36%,140501.96499574033,1490,4139,35.99903358299106
월별,202405.0,37,상위 37%,138471.24396530053,1532,4139,37.01377144237738
월별,202405.0,38,상위 38%,136295.93667301713,1573,4139,38.00434887654023
월별,202405.0,39,상위 39%,134616.89917569113,1614,4139,38.99492631070307
월별,202405.0,40,상위 40%,133341.04651689224,1656,4139,40.009664170089394
월별,202405.0,41,상위 41%,131649.98478006464,1697,4139,41.00024160425224
월별,202405.0,42,상위 42%,130243.06765410116,1738,4139,41.990819038415076
월별,202405.0,43,상위 43%,128495.68308549916,1780,4139,43.0055568978014
월별,202405.0,44,상위 44%,126682.75512800686,1821,4139,43.99613433196424
월별,202405.0,45,상위 45%,124780.33747110429,1863,4139,45.01087219135057
월별,202405.0,46,상위 46%,123539.07068144948,1904,4139,46.00144962551341
월별,202405.0,47,상위 47%,122062.28361798012,1945,4139,46.99202705967625
월별,202405.0,48,상위 48%,120973.90935554808,1987,4139,48.006764919062576
월별,202405.0,49,상위 49%,119434.834011423,2028,4139,48.99734235322541
월별,202405.0,50,상위 50%,118363.12700106725,2070,4139,50.01208021261174
월별,202405.0,51,상위 51%,116748.97450852783,2111,4139,51.00265764677459
월별,202405.0,52,상위 52%,115544.4767936571,2152,4139,51.993235080937424
월별,202405.0,53,상위 53%,113900.71416147338,2194,4139,53.00797294032375
월별,202405.0,54,상위 54%,112985.23257948837,2235,4139,53.998550374486584
월별,202405.0,55,상위 55%,111365.23848759496,2276,4139,54.98912780864943
월별,202405.0,56,상위 56%,109692.4677492194,2318,4139,56.00386566803576
월별,202405.0,57,상위 57%,108339.4424813506,2359,4139,56.9944431021986
월별,202405.0,58,상위 58%,107117.13885647609,2401,4139,58.009180961584924
월별,202405.0,59,상위 59%,105435.8123755919,2442,4139,58.99975839574777
월별,202405.0,60,상위 60%,103831.15793617921,2483,4139,59.9903358299106
월별,202405.0,61,상위 61%,102309.20489058556,2525,4139,61.00507368929693
월별,202405.0,62,상위 62%,100932.56086365492,2566,4139,61.99565112345977
월별,202405.0,63,상위 63%,99693.76818808,2607,4139,62.98622855762262
월별,202405.0,64,상위 64%,98635.23675735731,2649,4139,64.00096641700894
월별,202405.0,65,상위 65%,97545.96557446303,2690,4139,64.99154385117178
월별,202405.0,66,상위 66%,96056.61938128494,2732,4139,66.0062817105581
월별,202405.0,67,상위 67%,94895.49944211025,2773,4139,66.99685914472094
월별,202405.0,68,상위 68%,93651.31483612496,2814,4139,67.98743657888379
월별,202405.0,69,상위 69%,92610.47751795816,2856,4139,69.00217443827012
월별,202405.0,70,상위 70%,91194.55081228277,2897,4139,69.99275187243296
월별,202405.0,71,상위 71%,89653.15654133198,2938,4139,70.9833293065958
월별,202405.0,72,상위 72%,88328.49637371777,2980,4139,71.99806716598212
월별,202405.0,73,상위 73%,87393.38758142162,3021,4139,72.98864460014497
월별,202405.0,74,상위 74%,86059.98549120221,3063,4139,74.00338245953128
월별,202405.0,75,상위 75%,84676.54982802691,3104,4139,74.99395989369413
월별,202405.0,76,상위 76%,84014.01000868829,3145,4139,75.98453732785697
월별,202405.0,77,상위 77%,82795.69892473119,3188,4139,77.02343561246678
월별,202405.0,78,상위 78%,82052.48911380487,3232,4139,78.08649432230007
월별,202405.0,79,상위 79%,81092.34498942785,3270,4139,79.00459048079246
월별,202405.0,80,상위 80%,80082.95985100394,3311,4139,79.9951679149553
월별,202405.0,81,상위 81%,79097.36743872767,3352,4139,80.98574534911815
월별,202405.0,82,상위 82%,77934.39196671435,3394,4139,82.00048320850448
월별,202405.0,83,상위 83%,77088.67973759127,3435,4139,82.9910606426673
월별,202405.0,84,상위 84%,75788.47076431263,3476,4139,83.98163807683015
월별,202405.0,85,상위 85%,74580.52540190316,3518,4139,84.99637593621647
월별,202405.0,86,상위 86%,73359.53757225434,3559,4139,85.98695337037931
월별,202405.0,87,상위 87%,72372.63846258569,3601,4139,87.00169122976564
월별,202405.0,88,상위 88%,70837.58150964648,3642,4139,87.99226866392848
월별,202405.0,89,상위 89%,69656.94134058038,3683,4139,88.98284609809133
월별,202405.0,90,상위 90%,68470.32893638336,3725,4139,89.99758395747766
월별,202405.0,91,상위 91%,66602.30292044023,3766,4139,90.98816139164049
월별,202405.0,92,상위 92%,65419.86927150868,3807,4139,91.97873882580333
월별,202405.0,93,상위 93%,63808.71250601282,3849,4139,92.99347668518966
월별,202405.0,94,상위 94%,62210.988521118925,3890,4139,93.9840541193525
월별,202405.0,95,상위 95%,60246.90825777374,3932,4139,94.99879197873882
월별,202405.0,96,상위 96%,58158.302900944705,3973,4139,95.98936941290167
월별,202405.0,97,상위 97%,56364.90169491527,4014,4139,96.97994684706451
월별,202405.0,98,상위 98%,53773.58490566038,4057,4139,98.01884513167431
월별,202405.0,99,상위 99%,49786.06991761301,4097,4139,98.98526214061367
월별,202405.0,100,상위 100%,35451.96850393701,4139,4139,100.0
월별,202406.0,1,상위 1%,362660.8973408236,63,6298,1.0003175611305175
월별,202406.0,2,상위 2%,324014.9049894506,126,6298,2.000635122261035
월별,202406.0,3,상위 3%,298507.4626865672,190,6298,3.016830739917434
월별,202406.0,4,상위 4%,287049.3785508381,252,6298,4.00127024452207
월별,202406.0,5,상위 5%,274919.1858163898,315,6298,5.001587805652588
월별,202406.0,6,상위 6%,265837.3731802348,378,6298,6.001905366783106
월별,202406.0,7,상위 7%,254999.62946607627,441,6298,7.002222927913623
월별,202406.0,8,상위 8%,245667.3134882953,504,6298,8.00254048904414
월별,202406.0,9,상위 9%,236329.61572326254,567,6298,9.002858050174659
월별,202406.0,10,상위 10%,228983.69630895942,630,6298,10.003175611305176
월별,202406.0,11,상위 11%,222649.35530824546,693,6298,11.003493172435693
월별,202406.0,12,상위 12%,216959.5471164052,757,6298,12.019688790092092
월별,202406.0,13,상위 13%,210527.89197796356,819,6298,13.004128294696729
월별,202406.0,14,상위 14%,206317.32084786225,882,6298,14.004445855827246
월별,202406.0,15,상위 15%,200483.4079924555,945,6298,15.004763416957765
월별,202406.0,16,상위 16%,195260.95777348103,1008,6298,16.00508097808828
월별,202406.0,17,상위 17%,190515.4221394192,1071,6298,17.0053985392188
월별,202406.0,18,상위 18%,186984.15288904676,1134,6298,18.005716100349318
월별,202406.0,19,상위 19%,183893.85441482897,1197,6298,19.006033661479833
월별,202406.0,20,상위 20%,179926.4536060301,1260,6298,20.006351222610352
월별,202406.0,21,상위 21%,176897.4971572968,1323,6298,21.00666878374087
월별,202406.0,22,상위 22%,174150.05296395256,1386,6298,22.006986344871386
월별,202406.0,23,상위 23%,171002.43893807265,1449,6298,23.007303906001905
월별,202406.0,24,상위 24%,168222.44950309524,1512,6298,24.007621467132424
월별,202406.0,25,상위 25%,166818.1201534613,1575,6298,25.007939028262943
월별,202406.0,26,상위 26%,163961.3347790717,1638,6298,26.008256589393458
월별,202406.0,27,상위 27%,161233.54469324308,1701,6298,27.008574150523977
월별,202406.0,28,상위 28%,159537.90166601547,1764,6298,28.008891711654492
월별,202406.0,29,상위 29%,156966.15601570005,1827,6298,29.009209272785014
월별,202406.0,30,상위 30%,154532.81000893252,1890,6298,30.00952683391553
월별,202406.0,31,상위 31%,152819.2651907677,1953,6298,31.00984439504605
월별,202406.0,32,상위 32%,151112.2232070473,2016,6298,32.01016195617656
월별,202406.0,33,상위 33%,149137.51164592136,2079,6298,33.01047951730708
월별,202406.0,34,상위 34%,147456.14556872114,2141,6298,33.99491902191172
월별,202406.0,35,상위 35%,145816.3764479552,2204,6298,34.995236583042235
월별,202406.0,36,상위 36%,143462.89752650177,2269,6298,36.027310257224514
월별,202406.0,37,상위 37%,142043.26868855662,2330,6298,36.995871705303266
월별,202406.0,38,상위 38%,140120.59809320082,2393,6298,37.99618926643379
월별,202406.0,39,상위 39%,138641.40988762953,2456,6298,38.9965068275643
월별,202406.0,40,상위 40%,137533.62162922337,2519,6298,39.996824388694826
월별,202406.0,41,상위 41%,135973.85876477326,2582,6298,40.99714194982534
월별,202406.0,42,상위 42%,134383.49551941588,2645,6298,41.997459510955856
월별,202406.0,43,상위 43%,133057.2176493788,2708,6298,42.99777707208637
월별,202406.0,44,상위 44%,131116.3528527739,2771,6298,43.998094633216894
월별,202406.0,45,상위 45%,129509.86606106909,2834,6298,44.99841219434741
월별,202406.0,46,상위 46%,127909.58080420613,2897,6298,45.99872975547793
월별,202406.0,47,상위 47%,126505.497190131,2960,6298,46.99904731660845
월별,202406.0,48,상위 48%,125045.89871988929,3023,6298,47.99936487773896
월별,202406.0,49,상위 49%,123676.52969669281,3086,6298,48.99968243886948
월별,202406.0,50,상위 50%,122274.32695664253,3149,6298,50.0
월별,202406.0,51,상위 51%,120628.9944566927,3212,6298,51.000317561130515
월별,202406.0,52,상위 52%,119226.29891142616,3275,6298,52.00063512226104
월별,202406.0,53,상위 53%,118378.53526142388,3338,6298,53.00095268339155
월별,202406.0,54,상위 54%,117356.55585663037,3401,6298,54.00127024452207
월별,202406.0,55,상위 55%,116217.57418747054,3464,6298,55.00158780565258
월별,202406.0,56,상위 56%,114822.7270339699,3527,6298,56.00190536678311
월별,202406.0,57,상위 57%,113716.10545088962,3590,6298,57.00222292791363
월별,202406.0,58,상위 58%,112484.95913264572,3653,6298,58.002540489044144
월별,202406.0,59,상위 59%,111385.31837895913,3716,6298,59.00285805017466
월별,202406.0,60,상위 60%,109579.0776338586,3779,6298,60.00317561130518
월별,202406.0,61,상위 61%,108298.63137208216,3842,6298,61.0034931724357
월별,202406.0,62,상위 62%,106775.26343133335,3905,6298,62.00381073356621
월별,202406.0,63,상위 63%,105298.34531171652,3969,6298,63.02000635122261
월별,202406.0,64,상위 64%,103989.67178454557,4031,6298,64.00444585582726
월별,202406.0,65,상위 65%,102817.3556181121,4094,6298,65.00476341695777
월별,202406.0,66,상위 66%,101753.85226727229,4157,6298,66.00508097808829
월별,202406.0,67,상위 67%,100502.45473136772,4219,6298,66.98952048269292
월별,202406.0,68,상위 68%,99145.61669412047,4282,6298,67.98983804382344
월별,202406.0,69,상위 69%,98012.23357320999,4345,6298,68.99015560495396
월별,202406.0,70,상위 70%,96783.89990054503,4408,6298,69.99047316608447
월별,202406.0,71,상위 71%,95455.7953210127,4471,6298,70.99079072721499
월별,202406.0,72,상위 72%,94181.56582942611,4534,6298,71.9911082883455
월별,202406.0,73,상위 73%,93371.28122913034,4597,6298,72.99142584947602
월별,202406.0,74,상위 74%,92074.2106888091,4660,6298,73.99174341060653
월별,202406.0,75,상위 75%,90713.00150899177,4723,6298,74.99206097173706
월별,202406.0,76,상위 76%,89269.2403322929,4786,6298,75.99237853286758
월별,202406.0,77,상위 77%,87983.29100038872,4849,6298,76.99269609399809
월별,202406.0,78,상위 78%,86531.83752417794,4912,6298,77.9930136551286
월별,202406.0,79,상위 79%,84915.03267973856,4976,6298,79.00920927278501
월별,202406.0,80,상위 80%,84014.06343635377,5038,6298,79.99364877738965
월별,202406.0,81,상위 81%,82923.62675089258,5101,6298,80.99396633852017
월별,202406.0,82,상위 82%,81922.28469699893,5164,6298,81.99428389965068
월별,202406.0,83,상위 83%,81046.67889323745,5227,6298,82.9946014607812
월별,202406.0,84,상위 84%,80056.47723261561,5291,6298,84.0107970784376
월별,202406.0,85,상위 85%,79086.7364952336,5355,6298,85.026992696094
월별,202406.0,86,상위 86%,77842.064419083,5416,6298,85.99555414417274
월별,202406.0,87,상위 87%,76673.69891185459,5479,6298,86.99587170530327
월별,202406.0,88,상위 88%,75470.19843358624,5542,6298,87.99618926643379
월별,202406.0,89,상위 89%,74126.36780797741,5606,6298,89.0123848840902
월별,202406.0,90,상위 90%,72613.64119853725,5668,6298,89.99682438869482
월별,202406.0,91,상위 91%,70719.11849404348,5731,6298,90.99714194982535
월별,202406.0,92,상위 92%,69011.56061994784,5794,6298,91.99745951095586
월별,202406.0,93,상위 93%,67300.95142714071,5858,6298,93.01365512861226
월별,202406.0,94,상위 94%,65334.2491324638,5920,6298,93.9980946332169
월별,202406.0,95,상위 95%,63578.59990956553,5983,6298,94.99841219434741
월별,202406.0,96,상위 96%,62029.55377045045,6046,6298,95.99872975547792
월별,202406.0,97,상위 97%,59379.65723289913,6109,6298,96.99904731660844
월별,202406.0,98,상위 98%,56537.653836364356,6172,6298,97.99936487773896
월별,202406.0,99,상위 99%,52091.44061281438,6235,6298,98.99968243886948
월별,202406.0,100,상위 100%,36792.65277287178,6298,6298,100.0
월별,202407.0,1,상위 1%,355650.3324078216,74,7341,1.0080370521727284
월별,202407.0,2,상위 2%,318038.4382186854,147,7341,2.0024519820187985
월별,202407.0,3,상위 3%,300502.4424284718,221,7341,3.0104890341915267
월별,202407.0,4,상위 4%,283232.7023065085,294,7341,4.004903964037597
월별,202407.0,5,상위 5%,266917.7356714134,371,7341,5.053807383190301
월별,202407.0,6,상위 6%,257268.42946022341,441,7341,6.0073559460563954
월별,202407.0,7,상위 7%,245927.71318539366,514,7341,7.001770875902466
월별,202407.0,8,상위 8%,235738.04212197984,588,7341,8.009807928075194
월별,202407.0,9,상위 9%,228896.87756014802,661,7341,9.004222857921263
월별,202407.0,10,상위 10%,223152.47142167125,735,7341,10.012259910093993
월별,202407.0,11,상위 11%,217462.93245469523,809,7341,11.020296962266722
월별,202407.0,12,상위 12%,212121.21212121213,883,7341,12.02833401443945
월별,202407.0,13,상위 13%,205239.80723825944,955,7341,13.00912682195886
월별,202407.0,14,상위 14%,201297.4039174379,1028,7341,14.003541751804931
월별,202407.0,15,상위 15%,195310.04352359043,1102,7341,15.01157880397766
월별,202407.0,16,상위 16%,189950.3568028456,1175,7341,16.00599373382373
월별,202407.0,17,상위 17%,186199.7531691142,1248,7341,17.0004086636698
월별,202407.0,18,상위 18%,182151.79316096747,1324,7341,18.035689960495844
월별,202407.0,19,상위 19%,178465.6788226826,1395,7341,19.0028606456886
월별,202407.0,20,상위 20%,175519.52500570906,1469,7341,20.010897697861328
월별,202407.0,21,상위 21%,173686.6672674701,1542,7341,21.005312627707397
월별,202407.0,22,상위 22%,169828.1057576817,1615,7341,21.999727557553467
월별,202407.0,23,상위 23%,167856.46171359415,1689,7341,23.007764609726195
월별,202407.0,24,상위 24%,165091.1611659185,1762,7341,24.002179539572268
월별,202407.0,25,상위 25%,162165.97998822836,1836,7341,25.010216591744992
월별,202407.0,26,상위 26%,159778.43593186338,1909,7341,26.004631521591065
월별,202407.0,27,상위 27%,157114.9217290831,1982,7341,26.999046451437138
월별,202407.0,28,상위 28%,154161.35563624988,2056,7341,28.007083503609863
월별,202407.0,29,상위 29%,152743.45034161664,2129,7341,29.00149843345593
월별,202407.0,30,상위 30%,150784.46766962076,2203,7341,30.009535485628664
월별,202407.0,31,상위 31%,148520.20247896347,2276,7341,31.00395041547473
월별,202407.0,32,상위 32%,147134.62489397504,2349,7341,31.9983653453208
월별,202407.0,33,상위 33%,144974.1926800964,2423,7341,33.00640239749353
월별,202407.0,34,상위 34%,143138.23486222592,2496,7341,34.0008173273396
월별,202407.0,35,상위 35%,140881.53945742364,2570,7341,35.00885437951233
월별,202407.0,36,상위 36%,139322.47736562704,2643,7341,36.0032693093584
월별,202407.0,37,상위 37%,138019.81143315337,2716,7341,36.99768423920447
월별,202407.0,38,상위 38%,136021.60900472882,2790,7341,38.0057212913772
월별,202407.0,39,상위 39%,134029.59094865102,2864,7341,39.013758343549924
월별,202407.0,40,상위 40%,133022.17036172695,2937,7341,40.008173273396
월별,202407.0,41,상위 41%,131009.20309812416,3010,7341,41.00258820324206
월별,202407.0,42,상위 42%,128909.87789826555,3083,7341,41.997003133088135
월별,202407.0,43,상위 43%,127662.58246936851,3158,7341,43.018662307587526
월별,202407.0,44,상위 44%,126507.21488141059,3230,7341,43.99945511510693
월별,202407.0,45,상위 45%,124787.18077115677,3303,7341,44.993870044953006
월별,202407.0,46,상위 46%,123610.84991198996,3377,7341,46.00190709712573
월별,202407.0,47,상위 47%,122118.89346674512,3451,7341,47.00994414929846
월별,202407.0,48,상위 48%,120618.6297722892,3524,7341,48.004359079144535
